"Jan" "Feb" "Mar" "Apr" "Mai" "Jun" "Jul" "Aug" "Sep" "Okt" "Nov" "Dez" "year" "yearce"
-43.28 -37.74 -24.14 -8.68 5.61 22.54 21.42 19.74 3.49 -8.74 -20.78 -36.21 9980 -8030
-44.52 -32.74 -25.91 -11.09 6.25 22.31 22.29 21.45 4.66 -5.14 -27.72 -36.16 9979 -8029
-40.14 -40.81 -21.08 -5.41 5.11 18.86 21.51 15.75 5.66 -7.96 -18.9 -36.64 9978 -8028
-49.36 -39.66 -20.82 -8.17 4.84 15.41 25.07 17.64 3 -12.55 -31.25 -34.21 9977 -8027
-42.69 -33.87 -19.53 -8.11 3.46 17.32 22.09 15.2 6.2 -9.16 -23.7 -32.01 9976 -8026
-28.41 -34.98 -27.37 -9.62 5.81 16.53 21.52 16.97 4.84 -10.06 -33.12 -36.15 9975 -8025
-45.9 -37.29 -26.94 -12.98 4.64 13.63 19.81 16.26 2.97 -7.46 -20.69 -34.55 9974 -8024
-34.99 -31.33 -29.84 -7.69 3.25 18.5 23.5 18.86 4.19 -4.92 -21.73 -41.17 9973 -8023
-31.77 -40.24 -26.48 -12.11 2.57 17.81 21.28 16.99 6.32 -6.09 -22.24 -38.51 9972 -8022
-46.27 -36.26 -23.04 -6.92 5.73 20.79 20.76 19.5 4.77 -8.32 -31.32 -38.65 9971 -8021
-42.2 -40.25 -24.56 -9.06 3.93 15.52 20.05 15.87 4.21 -15.06 -29.27 -37.98 9970 -8020
-37.25 -34.85 -24.36 -10.33 4.72 20.3 26.11 14.43 4.42 -9.21 -33.8 -37.25 9969 -8019
-41.84 -39.75 -29.83 -9.26 3.82 18.94 20.94 15.61 5.43 -8.54 -21.95 -41.23 9968 -8018
-39.1 -34.48 -22.45 -8.08 7.08 20.18 26.67 15.71 4.21 -6.51 -25.16 -38.3 9967 -8017
-40.07 -38.97 -25.9 -10.42 4.38 16.77 24.43 16.35 6.91 -11.07 -21.86 -41.46 9966 -8016
-38.64 -36.37 -21.28 -5.92 5.65 21.48 27.73 19.28 3.78 -8.27 -23.2 -41.67 9965 -8015
-45.63 -26.02 -19.46 -8.13 4.69 16.13 22.24 15.26 3.31 -9.15 -27.07 -37.67 9964 -8014
-38.46 -38.79 -32.68 -12.13 5.17 19.8 23.73 13.49 4.77 -5.41 -21.37 -32.85 9963 -8013
-32.6 -38.24 -25.25 -7.88 6.36 20.66 24.93 15.83 2.05 -9.2 -23.65 -29.95 9962 -8012
-38.33 -30.43 -21.83 -12.34 3.73 20.24 25.59 18.79 4.58 -6.39 -31.54 -40.07 9961 -8011
-38.74 -34.52 -28.06 -10.93 5.1 19.89 20.28 19.32 5.16 -10.19 -25.1 -35.56 9960 -8010
-37.23 -37.18 -24.82 -7.08 7.77 20.05 24.59 13.7 6.08 -8.58 -22.41 -31.59 9959 -8009
-40.02 -37.69 -27.96 -9.41 4.78 17.75 21.2 14.27 3.46 -10.41 -28.05 -30.86 9958 -8008
-39.71 -30.52 -22.12 -6.28 6.01 15.18 25.13 15.59 7.16 -15.84 -23.23 -30.13 9957 -8007
-37.51 -33.18 -17 -14.18 6.84 23.4 20.46 19.93 5.43 -6.05 -28.56 -42.5 9956 -8006
-39.42 -28.3 -31.52 -10.06 3.56 18.56 24.92 17.56 4.29 -10.83 -28.7 -38.47 9955 -8005
-42.58 -25.07 -20.53 -9.23 3.65 18.38 21.61 19.47 7.87 -9.65 -21.93 -32.59 9954 -8004
-43.75 -38.05 -28.86 -9.68 5.57 17.08 22.25 17.4 5.51 -11.34 -32.09 -44.43 9953 -8003
-37.75 -29.62 -20.64 -12.22 4.99 18.65 23.71 16.43 8.61 -6.4 -29.35 -38.39 9952 -8002
-34.22 -36.71 -29.91 -7.09 3.76 18.31 20.65 16.21 4.62 -6.59 -24.23 -30.72 9951 -8001
-45.77 -35.16 -17.46 -10.08 6.13 19.35 21.79 16.03 3.11 -7.09 -28.05 -38.6 9950 -8000
-35.62 -32.03 -22.05 -10.61 2.94 18.83 21.79 15.04 2.33 -9.49 -24.82 -39.82 9949 -7999
-43.93 -37.19 -21.57 -8.38 5.28 17.53 18.73 14.93 4.87 -9.34 -27.33 -33.35 9948 -7998
-43 -37.46 -29.46 -12.51 4.33 20.31 24.97 21.99 7.83 -10.13 -31.55 -38.6 9947 -7997
-34.1 -35.48 -20.2 -8.84 5.81 18.96 25.43 18.04 4.07 -9.55 -28.65 -34.88 9946 -7996
-38.46 -28.95 -21.14 -11.07 3.99 14.97 22.97 18.96 4.34 -9.23 -26.87 -35.22 9945 -7995
-41.52 -36.88 -17.26 -5.32 5.56 19.97 18.75 19.56 6.1 -8.11 -30.09 -36.87 9944 -7994
-39.78 -32.13 -22.9 -11.12 4.76 20.71 23.21 15.31 1.55 -11.2 -20.64 -32.79 9943 -7993
-33.25 -24.86 -25.74 -12.89 4.86 18.03 23.76 13.93 4.27 -12.02 -25.81 -33.24 9942 -7992
-37.91 -37.26 -16.46 -7.69 7.5 18.38 24.44 14.79 4.41 -11.6 -31.61 -31.54 9941 -7991
-36.73 -34.95 -26.64 -11.22 5.94 21.26 24.45 16.44 3.82 -9.97 -15.88 -32.75 9940 -7990
-35.63 -31.98 -23.49 -9.21 4.93 19.45 22.75 18.76 5.26 -7.1 -27.99 -38.45 9939 -7989
-42.97 -30.31 -27.35 -9.57 5.14 14.05 24.04 16.93 3.71 -7.68 -20.08 -36.4 9938 -7988
-39.01 -41.26 -28.9 -8.32 3.27 16.05 19.25 16.3 7.17 -5.95 -23.34 -42.86 9937 -7987
-39.87 -32.21 -25.38 -13.26 4.39 17.58 20.79 14.62 2.87 -7.53 -30.61 -42.3 9936 -7986
-39.82 -32.62 -23.84 -8.67 2.38 12.6 23.7 14.17 6.28 -11.11 -32.87 -37.61 9935 -7985
-45.45 -36.05 -26.32 -11.18 2.97 15.06 24.81 13.99 4.9 -14.45 -29.83 -35.01 9934 -7984
-40.5 -32.1 -17.77 -13.84 4.15 16.17 23.48 17.61 4.09 -5.32 -31.11 -36.78 9933 -7983
-36.86 -35.34 -22.54 -6.25 4.42 20.27 25.49 19.35 3.3 -4.88 -20.58 -39.41 9932 -7982
-42.5 -34.93 -25.76 -9.65 4.79 19.22 22.42 17.98 3.47 -5.77 -29.11 -42.91 9931 -7981
-34.73 -35.44 -25.76 -6.92 5.02 16.35 25.13 13.93 6.95 -9.23 -28.05 -35.23 9930 -7980
-36.35 -40.24 -19.16 -6.92 4.33 16.25 21.82 16.77 4.51 -10.13 -26.63 -27.55 9929 -7979
-35.44 -28.3 -25.67 -11.26 4.93 20.49 20.57 15.32 4.92 -11.94 -21.74 -35.83 9928 -7978
-40.75 -43.97 -26.38 -6.45 5.66 17.3 25.42 19.61 4.25 -6.86 -27.9 -40.53 9927 -7977
-43.23 -41.7 -25.3 -9.72 5.73 20.12 23.39 17.84 6.48 -10.57 -23.96 -35.89 9926 -7976
-44.47 -32.57 -19.14 -9.48 5.64 18.44 25.89 17.68 5.67 -12.49 -22.2 -31.44 9925 -7975
-37.39 -42.5 -29.74 -9.36 7.8 25.85 23.06 15.49 4.1 -7.92 -25.4 -34.52 9924 -7974
-33.46 -34.2 -23.62 -7.56 6.37 19.13 23.52 15.58 4.93 -8.64 -26.23 -31.85 9923 -7973
-33.16 -35.54 -24.51 -9.41 5.79 18.49 21.79 17.69 5.53 -12.01 -26.51 -36.71 9922 -7972
-40.66 -31.8 -27.73 -6.33 4.62 17.03 22.93 19.06 5.83 -10.35 -30.15 -37.73 9921 -7971
-44.04 -38.6 -24.54 -10.99 7.7 23.51 23.81 13.32 7.36 -7.59 -34.8 -27.92 9920 -7970
-38.07 -36.06 -26.48 -7.96 5.06 17.28 22.66 16.37 6.35 -8.27 -29.63 -39.8 9919 -7969
-34.08 -37.83 -21.64 -9.16 4.18 18.89 21.92 15.18 5.8 -6.88 -21.05 -27.98 9918 -7968
-41.3 -31.39 -16.49 -10.92 3.6 20.16 24.52 18.36 5.85 -8.98 -22.85 -37.48 9917 -7967
-46.29 -31.72 -20.95 -6.4 4.27 20.48 22.99 17.05 3.8 -7.23 -29.2 -34.97 9916 -7966
-40.46 -46.59 -26.09 -8.63 3.92 19.41 23.55 14.99 4.17 -4.16 -28.1 -32.67 9915 -7965
-34.95 -37.64 -25.37 -14.78 4.49 20.72 22.24 17.83 2.22 -10.31 -29.25 -41.52 9914 -7964
-31.92 -25.88 -25.67 -8.59 7.8 23.78 26.81 16.93 4.96 -11.1 -29.71 -32.75 9913 -7963
-42.92 -37.38 -25.93 -9.69 2.45 17.76 20.33 16.56 1.82 -8.5 -31.83 -40.06 9912 -7962
-31.94 -29.47 -24.84 -7.48 6.29 17.2 21.13 16.27 3.25 -4.37 -23.86 -31.26 9911 -7961
-34.04 -29 -25.31 -11.63 6.69 18.56 23.24 13.47 3.79 -10.67 -30.58 -40.8 9910 -7960
-38.98 -30.59 -28.58 -10.6 2.3 17.67 21.34 14.19 2.78 -9.4 -23.27 -33.47 9909 -7959
-38.91 -40.57 -21.89 -9.68 4.99 18.68 20.2 19.05 5.13 -13.12 -23.95 -38.86 9908 -7958
-36.83 -38.65 -24.32 -5.69 7.21 19.62 21.39 15.52 7.33 -16.7 -27.17 -30.95 9907 -7957
-37.66 -23.68 -18.77 -6.17 3.31 16.31 24.82 17.41 4.18 -6.37 -22.06 -36.84 9906 -7956
-39.26 -36.84 -24.3 -11.42 6.92 17.03 25.07 20.98 6.53 -6.83 -25.42 -37.33 9905 -7955
-36.67 -34.81 -19.18 -8.32 4.53 17.22 23.57 17.52 4.75 -10.3 -21.24 -37.03 9904 -7954
-39.66 -33.95 -20.43 -15.53 2.9 15.19 19.57 18.07 4.51 -13.7 -25.75 -34.54 9903 -7953
-37.9 -34.09 -21.75 -7.48 5.44 16.87 25.06 18.1 6.04 -9.61 -22.45 -30.37 9902 -7952
-40.86 -28.06 -20.74 -2.86 4.44 18.48 27.08 15.75 4.11 -10.87 -32.3 -33.38 9901 -7951
-39.15 -31.64 -15.15 -9.65 6.24 19.96 24.22 16.59 3.28 -12.01 -29.88 -41.83 9900 -7950
-38.84 -39.29 -20.93 -11.29 7.62 20.73 23.06 22.89 4.21 -9.54 -23.26 -40.7 9899 -7949
-36.7 -36 -24.75 -7.03 4.03 17.37 23.89 15.23 4.68 -8.3 -21.14 -31.01 9898 -7948
-36.7 -27.19 -25.56 -6.46 5.15 16.69 26.17 17.04 5.87 -10.86 -20.85 -42.1 9897 -7947
-38.53 -33.46 -26.79 -11.14 3.54 17.82 23.34 19.83 5.81 -8.34 -22.14 -32.83 9896 -7946
-38.52 -42.22 -27.53 -10.8 5.93 18.81 24.89 16.18 6.81 -6.26 -33.82 -39.5 9895 -7945
-35.04 -38.88 -32.2 -9.78 5.53 17.73 25.96 18.82 4.63 -11.77 -28.92 -39.36 9894 -7944
-45.33 -35.54 -25.71 -10.46 4.34 18.99 22.11 16.02 6.19 -13 -31.73 -36.73 9893 -7943
-42.29 -34.76 -20.53 -5.3 4.49 17.54 22.3 15.22 4.19 -14.06 -28.41 -39.3 9892 -7942
-35.75 -34.05 -30.36 -13 5.8 17.63 20.96 16.91 5.75 -13.44 -35.06 -42.89 9891 -7941
-32.07 -31.38 -25.96 -8.3 4.22 18.74 23.18 18.85 4.04 -5.77 -20.36 -43.6 9890 -7940
-42.46 -35.6 -26.02 -10.81 5.18 18.76 21.84 16.04 4.53 -10.27 -29.85 -29.69 9889 -7939
-41 -32.27 -24.19 -7.01 5.19 16.83 25.34 13.66 4.55 -10.13 -24.7 -30.42 9888 -7938
-38.62 -39.53 -23.37 -16.62 3.57 16.75 17.97 17.3 5.22 -10.25 -25.73 -35.16 9887 -7937
-37.73 -33.01 -19.6 -10.45 1.96 17.29 25.52 19.5 3.33 -11.59 -21.16 -36.34 9886 -7936
-40.23 -39.84 -26.53 -8.24 4.25 23.15 23.75 17.27 5.51 -7.84 -28.64 -44.09 9885 -7935
-45.11 -39.02 -25.63 -7.62 4.69 18.96 24.42 16.27 3.27 -5.9 -25.45 -35.29 9884 -7934
-35.72 -27.44 -21.22 -6.14 4.89 17.54 22.23 19.56 6.3 -10.86 -30.96 -36.68 9883 -7933
-41.87 -43.04 -22.1 -6.58 4.83 15.97 18.47 14.33 5.19 -6.95 -27.07 -35.65 9882 -7932
-37.5 -40.32 -25.08 -11.47 4.45 20.5 25.61 20.2 3.98 -8.23 -21.8 -34.68 9881 -7931
-41.22 -25.18 -22.75 -10.16 5.5 17.09 25.56 15.44 6.79 -12.41 -31.79 -34.35 9880 -7930
-40.32 -30.36 -25.38 -8.55 3.2 16.49 25.88 17.18 7.14 -13.96 -26.76 -42.22 9879 -7929
-38.38 -28.45 -21.42 -6.18 5.84 20.34 24.21 21.8 6.46 -10.69 -23.67 -31.63 9878 -7928
-39.47 -29.12 -26.69 -6.05 4.18 19.14 25.75 15.24 5.25 -10.23 -28.84 -31.89 9877 -7927
-41.9 -28.11 -21.25 -6.53 5.23 17.9 22.54 18.6 5.49 -8.4 -22.78 -31.44 9876 -7926
-36.71 -38.68 -30.83 -13.14 5.92 15.62 23.31 15.53 1.85 -12.06 -31.42 -36.42 9875 -7925
-40.44 -31.91 -24.37 -5.37 3.99 16.73 24.01 17.48 6.43 -8.6 -31.3 -35.07 9874 -7924
-38.52 -40.25 -35.02 -10.7 1.79 16.08 21.68 14.15 6.18 -11.77 -32.13 -35.37 9873 -7923
-45.37 -38.24 -29.95 -7.93 4.84 19.01 25.21 18.51 2.88 -5.28 -30.58 -39.14 9872 -7922
-44.8 -29.11 -20.47 -7.37 4.29 19.01 18.07 21.11 6.18 -8.74 -26.44 -43.25 9871 -7921
-32.02 -29.99 -18.77 -11.19 4.79 18.47 18.95 16.41 6.98 -11.74 -26.16 -31.07 9870 -7920
-34.9 -30.92 -26.71 -12.11 4.41 15.37 20.43 14.01 6.67 -12.32 -27.92 -32.42 9869 -7919
-35.54 -36.23 -23.49 -8.73 5.03 18.45 26.88 18.48 5.58 -5.16 -27.79 -33.72 9868 -7918
-39.08 -36.98 -25.63 -8.29 4.29 15.19 21.43 16.24 5.21 -6.87 -28.26 -33.04 9867 -7917
-46.73 -36.53 -26.26 -11.21 2.43 13.99 19.43 13.69 4.87 -8.11 -26.55 -37.99 9866 -7916
-41.22 -39.7 -28.7 -3.75 1.51 16.2 18.88 16.89 4.74 -7.78 -25.97 -38.88 9865 -7915
-37.78 -37.13 -23.14 -11.51 5.59 18.05 23.73 17.97 1.35 -6.25 -34.5 -34.73 9864 -7914
-42.49 -37.91 -27.93 -7.46 4.34 17.91 22.78 19.37 5.01 -10.78 -29.59 -36.26 9863 -7913
-42.22 -39.41 -24.63 -9.8 4.63 18.63 21.63 17.2 4.2 -4.96 -25.07 -37.04 9862 -7912
-31.61 -35.64 -19.86 -7.44 5.15 19.85 25.5 18.86 7.22 -7.18 -26.05 -33.29 9861 -7911
-43 -26.52 -24.11 -6.84 4.33 16.74 19.49 16.19 4.23 -13.1 -23.54 -30.72 9860 -7910
-32.86 -35.27 -23.48 -3.35 6.07 18.26 24.8 20.09 6.7 -4.92 -30.74 -34.78 9859 -7909
-41.42 -30.4 -25.6 -11.06 3.35 18.41 25.57 22.22 5.32 -11.81 -29.09 -40.25 9858 -7908
-39.78 -28.53 -19.79 -9.84 4.33 17.06 16.87 17.89 -0.72 -11.33 -28.29 -38.94 9857 -7907
-40.1 -36.52 -20.05 -14.17 6.67 18.37 25.46 16.64 3.52 -14.09 -26.4 -30.6 9856 -7906
-35.47 -36.35 -23.43 -8.3 4.69 17.72 23.08 17.52 5.23 -8.28 -25.89 -32.65 9855 -7905
-31.94 -29.73 -20.15 -12.6 3.67 19.41 26.49 16.88 5.16 -12.71 -23.64 -31.18 9854 -7904
-38.18 -36.82 -19.72 -10.85 4.3 17.84 21.44 14.44 4.31 -6.54 -23.48 -34.38 9853 -7903
-38.16 -37.18 -26.67 -15.63 5.49 16.89 24.96 17.36 4.31 -13.02 -23.18 -35.85 9852 -7902
-44.14 -35.28 -27.5 -11.93 5.88 17.34 21.08 17.42 6.14 -9.08 -24.15 -32.88 9851 -7901
-40.73 -36.23 -22.07 -12.12 2.23 20.62 25.11 15.48 4.85 -5.41 -31.96 -34.71 9850 -7900
-38.63 -34.97 -17.41 -12.12 3.51 16.21 24.77 18.36 6.34 -10.71 -28.24 -35.63 9849 -7899
-39.52 -34.86 -24.32 -8.49 5.6 15.68 22.84 14.8 4.56 -10.1 -28.45 -32.18 9848 -7898
-37.28 -36.74 -23.78 -11.2 4.25 19.62 23.31 15.87 5.17 -4.86 -27.55 -37.35 9847 -7897
-42.22 -24.52 -20.25 -5.46 4.28 18.03 22.9 13.06 1.55 -6.6 -34.84 -40.39 9846 -7896
-44.48 -33.13 -21.45 -11.68 1.19 16.34 20.7 13.61 3.67 -5.39 -23.8 -28.94 9845 -7895
-41.7 -30.35 -18.71 -10.57 4.35 19.15 18.9 12.73 3.97 -7.14 -27.12 -35.67 9844 -7894
-41.82 -34.27 -26.13 -7.9 3.27 14.67 20.06 14.25 4.78 -8.13 -27.2 -38.43 9843 -7893
-43.28 -37.09 -23.23 -9.17 6.23 19.73 24.15 14.57 4.92 -7.18 -32.21 -36.67 9842 -7892
-40.21 -27.34 -25.81 -11.2 2.06 17.43 22.18 15.54 5.65 -7.76 -24.7 -40.91 9841 -7891
-43.99 -33.67 -27.05 -9.13 5.18 20.07 20.63 13.39 3.84 -15.89 -31.39 -34.58 9840 -7890
-47.71 -38.35 -22.51 -13.57 3.48 19.66 19.32 17.43 4.19 -12.48 -24 -36 9839 -7889
-37.97 -32.07 -28.88 -12.18 4.45 18.31 23.99 17.78 5.34 -10.33 -22.21 -34.96 9838 -7888
-37.57 -39.87 -24.4 -11.9 4.71 18.65 22.02 15.36 2.26 -7.87 -33.85 -29.86 9837 -7887
-43.88 -38.96 -22.56 -6.49 1.76 18.45 26.23 16.92 3.26 -9.37 -30.89 -40.8 9836 -7886
-42.06 -37.47 -26.1 -9.34 3.27 17.82 20.56 13.45 1.55 -7.85 -23.55 -34.48 9835 -7885
-41.65 -36.74 -19.32 -13.29 3.12 19.65 21.45 13.71 6.12 -5.04 -32.63 -35.24 9834 -7884
-41.12 -40.1 -27 -9.8 4.48 17.27 23.46 16.4 4.8 -8.88 -28.32 -34.61 9833 -7883
-33.85 -31.81 -27.71 -9.58 3.8 18.86 26.52 18.7 5.96 -10.13 -28.74 -39.9 9832 -7882
-38.51 -36.5 -21.76 -11.38 4.26 18.9 26.17 18.05 7.69 -7.4 -29.13 -36.15 9831 -7881
-39.07 -33.71 -19.54 -8.82 4.69 16.64 25.25 20.79 3.18 -13.22 -29.31 -36.26 9830 -7880
-32.87 -34.78 -20.63 -8.18 5.38 15.73 25.42 21.95 6.5 -3.86 -27.07 -40.85 9829 -7879
-37.45 -37.17 -30.74 -6.76 6.23 20.64 25.31 16.8 4.66 -6.07 -31.39 -36.91 9828 -7878
-38.83 -40.51 -24.12 -9.43 4.27 19.17 24.75 23.02 3.66 -7.1 -32.14 -32.62 9827 -7877
-37.1 -33.91 -23.12 -3.4 4.46 21.89 25.26 20.78 4.14 -10.67 -24.59 -31.58 9826 -7876
-38.26 -32.32 -26.58 -9.02 5.99 17.44 17.17 13.86 4.46 -8.42 -34.25 -34.37 9825 -7875
-42.82 -34.16 -27.55 -12.47 4.09 16.62 22.74 21.44 5.16 -4.76 -28.69 -37.77 9824 -7874
-39.85 -31.66 -26.67 -10.72 1 16.87 22.33 16.24 4.94 -10.73 -26.39 -35.62 9823 -7873
-35.98 -41.09 -27.8 -6.26 2.99 17.14 27.19 15.36 5.11 -11.05 -28.22 -35.82 9822 -7872
-39.71 -29.83 -24.4 -12.28 3.88 17.56 26.07 20.42 5.02 -11.32 -24.69 -37.6 9821 -7871
-38.41 -35.31 -20.56 -6.06 2.95 14.94 24.18 19.04 6.37 -8.93 -22.16 -34.38 9820 -7870
-37.03 -33.97 -21.42 -11.46 3.18 17.3 27.6 19.36 5.89 -9.97 -23.6 -34.75 9819 -7869
-32.33 -38.3 -23.71 -9.18 3.48 16.47 24.85 17.53 5.6 -8.59 -28.56 -30.63 9818 -7868
-35.06 -34.71 -22.81 -11.44 6.49 22.16 26.9 20.89 5.5 -7.99 -28.98 -35.91 9817 -7867
-32.2 -36.96 -24.82 -8.93 7.74 20.59 23.31 13.94 3.98 -7.36 -32.72 -37.98 9816 -7866
-41.95 -37.13 -17.45 -10.21 5.75 18.6 24.57 19.41 5.67 -10.7 -24.53 -39.92 9815 -7865
-37.55 -31.44 -22.21 -5.83 4.5 16.82 24.63 15.87 5.49 -9.76 -26.53 -39.27 9814 -7864
-36.75 -30.3 -23.3 -8.82 3.74 15.56 18.4 16.43 3.79 -13.7 -26.21 -41.46 9813 -7863
-34.3 -40.05 -18.33 -6.29 5.93 16.18 22.5 19.19 4.8 -7.07 -23.71 -31.06 9812 -7862
-40.19 -26.34 -22.16 -7.22 6.45 15.92 22.29 18.25 5.43 -10.07 -28.05 -31.57 9811 -7861
-38.94 -32.3 -21.68 -10.5 7.01 21.04 24.73 18.67 4.15 -11.86 -28.69 -36.33 9810 -7860
-38.77 -30.16 -24.09 -8.94 2.41 16.33 24.68 14.45 5.08 -8.65 -33.8 -39.42 9809 -7859
-44.11 -34.35 -20.76 -7.65 5.34 23.46 23.45 21.41 5.52 -9.24 -31.32 -34.35 9808 -7858
-39.97 -34.66 -22.51 -8.85 8.81 23.23 27.29 18.41 6.09 -11.87 -28.12 -34.55 9807 -7857
-33.3 -32.32 -24.66 -11.21 4.76 19.6 24.33 17.64 6.43 -12.81 -32.91 -31.21 9806 -7856
-37.78 -33.16 -25.36 -9.45 3.53 15.03 20.4 13.49 5.41 -14.8 -33.48 -35.87 9805 -7855
-41.28 -38.34 -25.6 -8.25 6.65 23.27 22.77 14.54 5.63 -9.66 -33.41 -37.7 9804 -7854
-34.59 -27.48 -24.1 -5.42 6 17.18 24.99 16.2 7.15 -8.77 -30.4 -36.29 9803 -7853
-31.64 -28.98 -18.54 -7.69 4.72 18.19 20.99 16.26 3.05 -8.83 -27.26 -35.3 9802 -7852
-39.81 -37.6 -29.36 -10.94 1.66 13.39 20.96 17.48 2.31 -11.19 -36.89 -27.67 9801 -7851
-31.66 -29.88 -23.07 -12.53 3.04 14.82 22.61 16.15 2.53 -13.2 -31.67 -35.09 9800 -7850
-42.42 -29.47 -25.26 -6.97 7.25 17.56 20.73 16.99 7.6 -8.8 -24.5 -33.7 9799 -7849
-41.88 -39.04 -31.21 -10.62 1.23 17.79 20.46 12.85 3.9 -14.87 -23.19 -27.7 9798 -7848
-39.13 -40.9 -22.31 -12.57 4.21 14.04 19.92 14.23 4.61 -8.25 -26.4 -27.58 9797 -7847
-46.14 -33.29 -24.57 -6.06 3.26 17.98 26.74 15.22 7.31 -8.97 -28.64 -33.81 9796 -7846
-41.35 -36.95 -25.97 -4.35 6.44 19.34 23.43 14.83 5.35 -6.99 -32.58 -40.67 9795 -7845
-32.05 -34.58 -23.04 -13.29 2.73 19.2 20.25 15.87 6.66 -9.44 -28.61 -37.49 9794 -7844
-40.1 -32.93 -25.02 -10.4 4.03 17.88 20.62 15.76 4.96 -8.91 -24.56 -39.61 9793 -7843
-46 -35.38 -26.97 -8.36 5.51 17.73 23.4 13.85 4.63 -9.62 -20.23 -36.75 9792 -7842
-37.97 -36.26 -20.77 -13.2 5.05 18.84 22.66 16.23 3.1 -9.54 -32.87 -32.2 9791 -7841
-34.41 -34.71 -23.25 -5.57 5.98 25.55 27.58 13.84 7.32 -5.94 -30.37 -35.69 9790 -7840
-42.56 -31.83 -23.55 -8.76 7.61 19.52 21.6 15.26 7.52 -10.83 -26.06 -42.65 9789 -7839
-37.16 -40.43 -24.06 -10.67 5.05 17.28 23.42 13.78 8.27 -7.05 -28.6 -35.22 9788 -7838
-44.71 -28.76 -23.21 -10.08 5.96 15.65 21 18.13 3.49 -9.03 -32.68 -35.33 9787 -7837
-40.32 -36 -25.87 -12.95 2.59 15.23 21.87 20.42 5.32 -12.03 -25.32 -36.89 9786 -7836
-39.17 -28.64 -23.52 -9.15 7.38 18.77 22.68 17.19 1.45 -5.9 -29.62 -33.75 9785 -7835
-29.42 -30.86 -21.57 -12.96 7.75 21.84 24.66 15.11 7.41 -7.73 -23.34 -34.91 9784 -7834
-43.66 -32.15 -24.73 -6.85 4.24 16.6 20.22 18.21 2.84 -5.64 -26.05 -27.52 9783 -7833
-36.91 -33.48 -21.46 -10.53 2.09 17.37 23.15 16.19 3.71 -8.07 -22.72 -30.24 9782 -7832
-31.36 -34.41 -27.75 -5.66 5.94 17.39 25.87 17.88 3.01 -5.78 -26.74 -30.64 9781 -7831
-41.65 -28.49 -27.54 -10.25 5.94 19.41 22.42 17.22 6.16 -9.5 -30.46 -33.31 9780 -7830
-39.63 -35.62 -22.78 -7.29 6.3 17.69 21.64 15.31 3.35 -9.24 -29.75 -29.22 9779 -7829
-38.24 -35.34 -30.48 -11.76 6.55 18.03 23.92 19.56 3.48 -7.55 -31.74 -35.48 9778 -7828
-32.33 -34.64 -29.36 -8.65 7.82 22.13 26.72 17.75 3.37 -8.8 -30.68 -29.76 9777 -7827
-37.93 -31.89 -25.24 -10.49 3.67 21.35 23.26 15.31 4.83 -11.31 -28.49 -43.69 9776 -7826
-43.48 -29.77 -21.19 -9 4.87 15.36 22.07 17.15 7.14 -11.98 -23.61 -30.44 9775 -7825
-36.85 -36.32 -25.14 -9.35 5.17 19.17 24.68 15.93 6.39 -11.96 -34.43 -35.85 9774 -7824
-37.25 -29.32 -23.45 -13.44 4.61 19.88 22.58 13.58 4.95 -9.64 -27.72 -26.93 9773 -7823
-41.13 -37.97 -21.64 -7.76 5.18 18.14 24.84 17.29 6.8 -10.26 -27.24 -40.37 9772 -7822
-45.09 -40.96 -28.78 -11.93 4.47 19.93 23.24 18.7 6.07 -6.68 -31.63 -35.18 9771 -7821
-38.7 -25.09 -20.43 -7.68 6.77 20.53 21.65 19.82 4.19 -13.62 -23.33 -37.53 9770 -7820
-41.6 -39.99 -23.83 -8.03 5.3 19.07 20.27 20.43 5.02 -15.85 -22.91 -33.52 9769 -7819
-38.31 -27.08 -24.81 -10.42 5.81 18.45 21.8 17.03 1.98 -4.84 -27.95 -42.78 9768 -7818
-42.02 -31.98 -26.9 -10.15 4.52 17.52 21.72 14.65 4.28 -7.01 -30.36 -38.37 9767 -7817
-41.68 -32.01 -21.61 -8.22 3.56 16.64 20.61 19.95 5.69 -8.38 -25.97 -29.91 9766 -7816
-45.94 -31.63 -25.47 -13.59 3.79 19.62 26.9 16.19 4.37 -10.86 -28.11 -39.44 9765 -7815
-31.76 -32.95 -24.03 -9.93 4.42 18.26 25.78 20.57 4.93 -9.04 -26.21 -28.26 9764 -7814
-40.63 -34.26 -21.52 -6.5 4.76 19.44 23.09 17.11 6.13 -12.35 -22.2 -39.69 9763 -7813
-40.25 -24.84 -22.88 -7.54 6.32 17.39 20.37 20.09 4.66 -9.34 -31.96 -27.04 9762 -7812
-39.22 -28.19 -24 -9.78 4.97 18.65 23.87 18.87 5.9 -8.88 -24.86 -35.43 9761 -7811
-38.19 -33.37 -22.21 -8.38 2.55 17.91 23.75 20.01 2.63 -7.83 -25.46 -36.36 9760 -7810
-36.61 -34.79 -20.58 -12.43 3.07 14.02 23.67 16.18 4.91 -10.25 -21.11 -36.34 9759 -7809
-38.27 -35.97 -25.38 -12.84 5.32 20.35 26.17 16.9 3.15 -6.88 -29.03 -35.34 9758 -7808
-38.57 -33.93 -26.46 -11.52 5.76 23.61 28.19 16.57 4.79 -6.92 -25.04 -35.19 9757 -7807
-39.99 -28.71 -24.2 -6.37 7.54 19.92 21.62 14.6 4.84 -9.91 -23.72 -37.4 9756 -7806
